Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality,DayTyep_Idx
IDCJAC0009,66062,2010,2,2,0.6,1,N,2
IDCJAC0009,66062,2010,2,3,23.4,1,N,3
IDCJAC0009,66062,2010,2,4,3.4,1,N,4
IDCJAC0009,66062,2010,2,5,4,1,N,5
IDCJAC0009,66062,2010,2,6,31.2,1,N,6
IDCJAC0009,66062,2010,2,7,77.4,1,N,0
IDCJAC0009,66062,2010,2,8,3.4,1,N,1
IDCJAC0009,66062,2010,2,9,0,1,N,2
IDCJAC0009,66062,2010,2,10,0.4,1,N,3
IDCJAC0009,66062,2010,2,11,0,1,N,4
IDCJAC0009,66062,2010,2,12,0,1,N,5
IDCJAC0009,66062,2010,2,13,70,1,N,6
IDCJAC0009,66062,2010,2,14,10,1,N,0
IDCJAC0009,66062,2010,2,15,15.2,1,N,1
IDCJAC0009,66062,2010,2,16,0.2,1,N,2
IDCJAC0009,66062,2010,2,17,0,1,N,3
IDCJAC0009,66062,2010,2,18,0,1,N,4
IDCJAC0009,66062,2010,2,19,0,1,N,5
IDCJAC0009,66062,2010,2,20,0,1,N,6
IDCJAC0009,66062,2010,2,21,0,1,N,0
IDCJAC0009,66062,2010,2,22,0,1,N,1
IDCJAC0009,66062,2010,2,23,0,1,N,2
IDCJAC0009,66062,2010,2,24,0,1,N,3
IDCJAC0009,66062,2010,2,25,0,1,N,4
IDCJAC0009,66062,2010,2,26,0,1,N,5
IDCJAC0009,66062,2010,2,27,0.2,1,N,6
IDCJAC0009,66062,2010,2,28,0,1,N,0
IDCJAC0009,66062,2010,3,1,4.2,1,N,1
IDCJAC0009,66062,2010,3,2,9,1,N,2
IDCJAC0009,66062,2010,3,3,0.2,1,N,3
IDCJAC0009,66062,2010,3,4,0,1,N,4
IDCJAC0009,66062,2010,3,5,0,1,N,5
IDCJAC0009,66062,2010,3,6,14,1,N,6
IDCJAC0009,66062,2010,3,7,0,1,N,0
IDCJAC0009,66062,2010,3,8,0,1,N,1
IDCJAC0009,66062,2010,3,9,0,1,N,2
IDCJAC0009,66062,2010,3,10,0.2,1,N,3
IDCJAC0009,66062,2010,3,11,0,1,N,4
IDCJAC0009,66062,2010,3,12,0.2,1,N,5
IDCJAC0009,66062,2010,3,13,0,1,N,6
IDCJAC0009,66062,2010,3,14,5.6,1,N,0
IDCJAC0009,66062,2010,3,15,0,1,N,1
IDCJAC0009,66062,2010,3,16,0,1,N,2
IDCJAC0009,66062,2010,3,17,0,1,N,3
IDCJAC0009,66062,2010,3,18,0,1,N,4
IDCJAC0009,66062,2010,3,19,0,1,N,5
IDCJAC0009,66062,2010,3,20,0,1,N,6
IDCJAC0009,66062,2010,3,21,0,1,N,0
IDCJAC0009,66062,2010,3,22,0,1,N,1
IDCJAC0009,66062,2010,3,23,0,1,N,2
IDCJAC0009,66062,2010,3,24,0,1,N,3
IDCJAC0009,66062,2010,3,25,0,1,N,4
IDCJAC0009,66062,2010,3,26,0,1,N,5
IDCJAC0009,66062,2010,3,27,0,1,N,6
IDCJAC0009,66062,2010,3,28,0,1,N,0
IDCJAC0009,66062,2010,3,29,0,1,N,1
IDCJAC0009,66062,2010,3,30,4,1,N,2
IDCJAC0009,66062,2010,3,31,14,1,N,3
IDCJAC0009,66062,2010,4,1,0.2,,N,4
IDCJAC0009,66062,2010,4,2,0,,N,5
IDCJAC0009,66062,2010,4,3,0,1,N,6
IDCJAC0009,66062,2010,4,4,6.8,1,N,0
IDCJAC0009,66062,2010,4,5,1.2,1,N,1
IDCJAC0009,66062,2010,4,6,0.8,1,N,2
IDCJAC0009,66062,2010,4,7,3.8,1,N,3
IDCJAC0009,66062,2010,4,8,3,1,N,4
IDCJAC0009,66062,2010,4,9,4.4,1,N,5
IDCJAC0009,66062,2010,4,10,0,1,N,6
IDCJAC0009,66062,2010,4,11,0,1,N,0
IDCJAC0009,66062,2010,4,12,0,1,N,1
IDCJAC0009,66062,2010,4,13,0,1,N,2
IDCJAC0009,66062,2010,4,14,0,1,N,3
IDCJAC0009,66062,2010,4,15,0,1,N,4
IDCJAC0009,66062,2010,4,16,0,1,N,5
IDCJAC0009,66062,2010,4,17,0.6,1,N,6
IDCJAC0009,66062,2010,4,18,0,1,N,0
IDCJAC0009,66062,2010,4,19,0,1,N,1
IDCJAC0009,66062,2010,4,20,0,1,N,2
IDCJAC0009,66062,2010,4,21,0,1,N,3
IDCJAC0009,66062,2010,4,22,0,1,N,4
IDCJAC0009,66062,2010,4,23,0,1,N,5
IDCJAC0009,66062,2010,4,24,0,1,N,6
IDCJAC0009,66062,2010,4,25,8.8,1,N,0
IDCJAC0009,66062,2010,4,26,0.4,1,N,1
IDCJAC0009,66062,2010,4,27,0,1,N,2
IDCJAC0009,66062,2010,4,28,0,1,N,3
IDCJAC0009,66062,2010,4,29,0,1,N,4
IDCJAC0009,66062,2010,4,30,0,1,N,5
IDCJAC0009,66062,2010,5,1,1.8,1,N,6
IDCJAC0009,66062,2010,5,2,0,1,N,0
IDCJAC0009,66062,2010,5,3,0.2,1,N,1
IDCJAC0009,66062,2010,5,4,0,1,N,2
IDCJAC0009,66062,2010,5,5,0,1,N,3
IDCJAC0009,66062,2010,5,6,2,1,N,4
IDCJAC0009,66062,2010,5,7,0,1,N,5
IDCJAC0009,66062,2010,5,8,0,1,N,6
IDCJAC0009,66062,2010,5,9,0,1,N,0
IDCJAC0009,66062,2010,5,10,0,1,N,1
IDCJAC0009,66062,2010,5,11,0,1,N,2
IDCJAC0009,66062,2010,5,12,0,1,N,3
IDCJAC0009,66062,2010,5,13,0,1,N,4
IDCJAC0009,66062,2010,5,14,0,1,N,5
IDCJAC0009,66062,2010,5,15,0,1,N,6
IDCJAC0009,66062,2010,5,16,0,1,N,0
IDCJAC0009,66062,2010,5,17,1,1,N,1
IDCJAC0009,66062,2010,5,18,13.8,1,N,2
IDCJAC0009,66062,2010,5,19,47.8,1,N,3
IDCJAC0009,66062,2010,5,20,1,1,N,4
IDCJAC0009,66062,2010,5,21,0,1,N,5
IDCJAC0009,66062,2010,5,22,17.2,1,N,6
IDCJAC0009,66062,2010,5,23,14.2,1,N,0
IDCJAC0009,66062,2010,5,24,5.6,1,N,1
IDCJAC0009,66062,2010,5,25,0.8,1,N,2
IDCJAC0009,66062,2010,5,26,9,1,N,3
IDCJAC0009,66062,2010,5,27,33.6,1,N,4
IDCJAC0009,66062,2010,5,28,1.6,1,N,5
IDCJAC0009,66062,2010,5,29,3,1,N,6
IDCJAC0009,66062,2010,5,30,3,1,N,0
IDCJAC0009,66062,2010,5,31,12.8,1,N,1
IDCJAC0009,66062,2010,6,1,12.4,1,N,2
IDCJAC0009,66062,2010,6,2,0,1,N,3
IDCJAC0009,66062,2010,6,3,6,1,N,4
IDCJAC0009,66062,2010,6,4,26.4,1,N,5
IDCJAC0009,66062,2010,6,5,61.4,1,N,6
IDCJAC0009,66062,2010,6,6,0.4,1,N,0
IDCJAC0009,66062,2010,6,7,4.2,1,N,1
IDCJAC0009,66062,2010,6,8,0.4,1,N,2
IDCJAC0009,66062,2010,6,9,0,1,N,3
IDCJAC0009,66062,2010,6,10,0,1,N,4
IDCJAC0009,66062,2010,6,11,0,1,N,5
IDCJAC0009,66062,2010,6,12,0,1,N,6
IDCJAC0009,66062,2010,6,13,0,1,N,0
IDCJAC0009,66062,2010,6,14,0,1,N,1
IDCJAC0009,66062,2010,6,15,0,1,N,2
IDCJAC0009,66062,2010,6,16,0,1,N,3
IDCJAC0009,66062,2010,6,17,0,1,N,4
IDCJAC0009,66062,2010,6,18,0.6,1,N,5
IDCJAC0009,66062,2010,6,19,,,,6
IDCJAC0009,66062,2010,6,20,0,1,N,0
IDCJAC0009,66062,2010,6,21,8.2,1,N,1
IDCJAC0009,66062,2010,6,22,3.4,1,N,2
IDCJAC0009,66062,2010,6,23,4,1,N,3
IDCJAC0009,66062,2010,6,24,18.8,1,N,4
IDCJAC0009,66062,2010,6,25,0,1,N,5
IDCJAC0009,66062,2010,6,26,1,1,N,6
IDCJAC0009,66062,2010,6,27,0,1,N,0
IDCJAC0009,66062,2010,6,28,0,1,N,1
IDCJAC0009,66062,2010,6,29,0,1,N,2
IDCJAC0009,66062,2010,6,30,0,1,N,3
IDCJAC0009,66062,2010,7,1,0,1,N,4
IDCJAC0009,66062,2010,7,2,0,1,N,5
IDCJAC0009,66062,2010,7,3,0.6,1,N,6
IDCJAC0009,66062,2010,7,4,0,1,N,0
IDCJAC0009,66062,2010,7,5,0,1,N,1
IDCJAC0009,66062,2010,7,6,4.2,1,N,2
IDCJAC0009,66062,2010,7,7,2.6,1,N,3
IDCJAC0009,66062,2010,7,8,2.2,1,N,4
IDCJAC0009,66062,2010,7,9,32,1,N,5
IDCJAC0009,66062,2010,7,10,4.6,1,N,6
IDCJAC0009,66062,2010,7,11,0.2,1,N,0
IDCJAC0009,66062,2010,7,12,0.2,1,N,1
IDCJAC0009,66062,2010,7,13,0,1,N,2
IDCJAC0009,66062,2010,7,14,1,1,N,3
IDCJAC0009,66062,2010,7,15,0,1,N,4
IDCJAC0009,66062,2010,7,16,0,1,N,5
IDCJAC0009,66062,2010,7,17,0,1,N,6
IDCJAC0009,66062,2010,7,18,0,1,N,0
IDCJAC0009,66062,2010,7,19,0,1,N,1
IDCJAC0009,66062,2010,7,20,0,1,N,2
IDCJAC0009,66062,2010,7,21,6.6,1,N,3
IDCJAC0009,66062,2010,7,22,0.4,1,N,4
IDCJAC0009,66062,2010,7,23,0.2,1,N,5
IDCJAC0009,66062,2010,7,24,4.6,1,N,6
IDCJAC0009,66062,2010,7,25,0,1,N,0
IDCJAC0009,66062,2010,7,26,16,1,N,1
IDCJAC0009,66062,2010,7,27,2.4,1,N,2
IDCJAC0009,66062,2010,7,28,2.6,1,N,3
IDCJAC0009,66062,2010,7,29,24.2,1,N,4
IDCJAC0009,66062,2010,7,30,3.4,1,N,5
IDCJAC0009,66062,2010,7,31,6.6,1,N,6
IDCJAC0009,66062,2010,8,1,0,1,N,0
IDCJAC0009,66062,2010,8,2,0.4,1,N,1
IDCJAC0009,66062,2010,8,3,16.4,1,N,2
IDCJAC0009,66062,2010,8,4,0,1,N,3
IDCJAC0009,66062,2010,8,5,0,1,N,4
IDCJAC0009,66062,2010,8,6,0,1,N,5
IDCJAC0009,66062,2010,8,7,0,1,N,6
IDCJAC0009,66062,2010,8,8,0,1,N,0
IDCJAC0009,66062,2010,8,9,0,1,N,1
IDCJAC0009,66062,2010,8,10,2.8,1,N,2
IDCJAC0009,66062,2010,8,11,4.6,1,N,3
IDCJAC0009,66062,2010,8,12,0.2,1,N,4
IDCJAC0009,66062,2010,8,13,0,1,N,5
IDCJAC0009,66062,2010,8,14,0,1,N,6
IDCJAC0009,66062,2010,8,15,0,1,N,0
IDCJAC0009,66062,2010,8,16,0.4,1,N,1
IDCJAC0009,66062,2010,8,17,0,1,N,2
IDCJAC0009,66062,2010,8,18,0,1,N,3
IDCJAC0009,66062,2010,8,19,2.2,1,N,4
IDCJAC0009,66062,2010,8,20,0,1,N,5
IDCJAC0009,66062,2010,8,21,0,1,N,6
IDCJAC0009,66062,2010,8,22,0,1,N,0
IDCJAC0009,66062,2010,8,23,0,1,N,1
IDCJAC0009,66062,2010,8,24,0,1,N,2
IDCJAC0009,66062,2010,8,25,0,1,N,3
IDCJAC0009,66062,2010,8,26,0,1,N,4
IDCJAC0009,66062,2010,8,27,0,1,N,5
IDCJAC0009,66062,2010,8,28,0,1,N,6
IDCJAC0009,66062,2010,8,29,0,1,N,0
IDCJAC0009,66062,2010,8,30,0,1,N,1
IDCJAC0009,66062,2010,8,31,0,1,N,2
IDCJAC0009,66062,2010,9,1,0,1,N,3
IDCJAC0009,66062,2010,9,2,0.8,1,N,4
IDCJAC0009,66062,2010,9,3,3.2,1,N,5
IDCJAC0009,66062,2010,9,4,7.4,1,N,6
IDCJAC0009,66062,2010,9,5,0.6,1,N,0
IDCJAC0009,66062,2010,9,6,0,1,N,1
IDCJAC0009,66062,2010,9,7,0,1,N,2
IDCJAC0009,66062,2010,9,8,0,1,N,3
IDCJAC0009,66062,2010,9,9,0,1,N,4
IDCJAC0009,66062,2010,9,10,2.4,1,N,5
IDCJAC0009,66062,2010,9,11,0.8,1,N,6
IDCJAC0009,66062,2010,9,12,0,1,N,0
IDCJAC0009,66062,2010,9,13,0,1,N,1
IDCJAC0009,66062,2010,9,14,0,1,N,2
IDCJAC0009,66062,2010,9,15,21,1,N,3
IDCJAC0009,66062,2010,9,16,0,1,N,4
IDCJAC0009,66062,2010,9,17,0,1,N,5
IDCJAC0009,66062,2010,9,18,0,1,N,6
IDCJAC0009,66062,2010,9,19,0,1,N,0
IDCJAC0009,66062,2010,9,20,0,1,N,1
IDCJAC0009,66062,2010,9,21,0,1,N,2
IDCJAC0009,66062,2010,9,22,1.8,1,N,3
IDCJAC0009,66062,2010,9,23,0.2,1,N,4
IDCJAC0009,66062,2010,9,24,0,1,N,5
IDCJAC0009,66062,2010,9,25,0,1,N,6
IDCJAC0009,66062,2010,9,26,0,1,N,0
IDCJAC0009,66062,2010,9,27,0,1,N,1
IDCJAC0009,66062,2010,9,28,0,1,N,2
IDCJAC0009,66062,2010,9,29,0,1,N,3
IDCJAC0009,66062,2010,9,30,4,1,N,4
IDCJAC0009,66062,2010,10,1,0,1,N,5
IDCJAC0009,66062,2010,10,2,0,1,N,6
IDCJAC0009,66062,2010,10,3,14.2,1,N,0
IDCJAC0009,66062,2010,10,4,12,1,N,1
IDCJAC0009,66062,2010,10,5,2.6,1,N,2
IDCJAC0009,66062,2010,10,6,0,1,N,3
IDCJAC0009,66062,2010,10,7,0,1,N,4
IDCJAC0009,66062,2010,10,8,0,1,N,5
IDCJAC0009,66062,2010,10,9,0,1,N,6
IDCJAC0009,66062,2010,10,10,,,,0
IDCJAC0009,66062,2010,10,11,1.2,1,N,1
IDCJAC0009,66062,2010,10,12,1,1,N,2
IDCJAC0009,66062,2010,10,13,0.4,1,N,3
IDCJAC0009,66062,2010,10,14,2,1,N,4
IDCJAC0009,66062,2010,10,15,0,1,N,5
IDCJAC0009,66062,2010,10,16,0.8,1,N,6
IDCJAC0009,66062,2010,10,17,0,1,N,0
IDCJAC0009,66062,2010,10,18,0,1,N,1
IDCJAC0009,66062,2010,10,19,3.8,1,N,2
IDCJAC0009,66062,2010,10,20,0.2,1,N,3
IDCJAC0009,66062,2010,10,21,0,1,N,4
IDCJAC0009,66062,2010,10,22,0,1,N,5
IDCJAC0009,66062,2010,10,23,0,1,N,6
IDCJAC0009,66062,2010,10,24,30.6,1,N,0
IDCJAC0009,66062,2010,10,25,14,1,N,1
IDCJAC0009,66062,2010,10,26,0.2,1,N,2
IDCJAC0009,66062,2010,10,27,0,1,N,3
IDCJAC0009,66062,2010,10,28,1.8,1,N,4
IDCJAC0009,66062,2010,10,29,0.2,1,N,5
IDCJAC0009,66062,2010,10,30,0,1,N,6
IDCJAC0009,66062,2010,10,31,0,1,N,0
IDCJAC0009,66062,2010,11,1,5.2,1,N,1
IDCJAC0009,66062,2010,11,2,32.6,1,N,2
IDCJAC0009,66062,2010,11,3,0.2,1,N,3
IDCJAC0009,66062,2010,11,4,0.4,1,N,4
IDCJAC0009,66062,2010,11,5,8.4,1,N,5
IDCJAC0009,66062,2010,11,6,26,1,N,6
IDCJAC0009,66062,2010,11,7,8.8,1,N,0
IDCJAC0009,66062,2010,11,8,0,1,N,1
IDCJAC0009,66062,2010,11,9,5.6,1,N,2
IDCJAC0009,66062,2010,11,10,0,1,N,3
IDCJAC0009,66062,2010,11,11,8.6,1,N,4
IDCJAC0009,66062,2010,11,12,0,1,N,5
IDCJAC0009,66062,2010,11,13,,,,6
IDCJAC0009,66062,2010,11,14,0,1,N,0
IDCJAC0009,66062,2010,11,15,0,1,N,1
IDCJAC0009,66062,2010,11,16,21,1,N,2
IDCJAC0009,66062,2010,11,17,0.4,1,N,3
IDCJAC0009,66062,2010,11,18,1,1,N,4
IDCJAC0009,66062,2010,11,19,0,1,N,5
IDCJAC0009,66062,2010,11,20,0,1,N,6
IDCJAC0009,66062,2010,11,21,0,1,N,0
IDCJAC0009,66062,2010,11,22,0,1,N,1
IDCJAC0009,66062,2010,11,23,0,1,N,2
IDCJAC0009,66062,2010,11,24,0,1,N,3
IDCJAC0009,66062,2010,11,25,0,1,N,4
IDCJAC0009,66062,2010,11,26,0,1,N,5
IDCJAC0009,66062,2010,11,27,0,1,N,6
IDCJAC0009,66062,2010,11,28,0,1,N,0
IDCJAC0009,66062,2010,11,29,5.8,1,N,1
IDCJAC0009,66062,2010,11,30,5.6,1,N,2
IDCJAC0009,66062,2010,12,1,27.6,1,N,3
IDCJAC0009,66062,2010,12,2,21,1,N,4
IDCJAC0009,66062,2010,12,3,0.2,1,N,5
IDCJAC0009,66062,2010,12,4,0,1,N,6
IDCJAC0009,66062,2010,12,5,1.4,1,N,0
IDCJAC0009,66062,2010,12,6,1,1,N,1
IDCJAC0009,66062,2010,12,7,0,1,N,2
IDCJAC0009,66062,2010,12,8,0,1,N,3
IDCJAC0009,66062,2010,12,9,0,1,N,4
IDCJAC0009,66062,2010,12,10,0,1,N,5
IDCJAC0009,66062,2010,12,11,0,1,N,6
IDCJAC0009,66062,2010,12,12,0,1,N,0
IDCJAC0009,66062,2010,12,13,0,1,N,1
IDCJAC0009,66062,2010,12,14,0,1,N,2
IDCJAC0009,66062,2010,12,15,0,1,N,3
IDCJAC0009,66062,2010,12,16,0,1,N,4
IDCJAC0009,66062,2010,12,17,7.6,1,N,5
IDCJAC0009,66062,2010,12,18,0,1,N,6
IDCJAC0009,66062,2010,12,19,0,1,N,0
IDCJAC0009,66062,2010,12,20,4.8,1,N,1
